Data	Godzina_rozp	Godzina_zak	ID_aktywnosci	PESEL
09/11/2018	20:00:00	22:30:00	14	01271948491
10/11/2018	20:00:00	20:45:00	8	92050657479
10/11/2018	18:45:00	20:15:00	20	73102055173
10/11/2018	16:00:00	17:30:00	2	00312447739
10/11/2018	19:00:00	19:50:00	19	68010634532
10/11/2018	18:45:00	19:45:00	7	69072710172
10/11/2018	17:00:00	18:00:00	11	87090865078
10/11/2018	20:00:00	21:00:00	5	61120859464
10/11/2018	19:30:00	22:00:00	14	81030746177
10/11/2018	16:00:00	17:00:00	24	94032111339
10/11/2018	20:00:00	21:00:00	24	89072858597
10/11/2018	20:00:00	21:00:00	26	70021574202
11/11/2018	16:00:00	17:00:00	21	93111321638
11/11/2018	19:00:00	20:30:00	20	96042743290
11/11/2018	20:30:00	21:15:00	16	95111093160
11/11/2018	19:45:00	21:15:00	7	87062086333
11/11/2018	16:00:00	16:50:00	19	90120447577
11/11/2018	20:00:00	22:30:00	14	80032927955
11/11/2018	20:00:00	22:00:00	15	98061785789
11/11/2018	18:00:00	19:30:00	6	85040186862
11/11/2018	17:00:00	17:45:00	17	62011052982
12/11/2018	18:45:00	19:45:00	24	80052785782
12/11/2018	16:00:00	16:45:00	3	91103111832
12/11/2018	18:45:00	19:45:00	11	85081541903
12/11/2018	20:00:00	20:45:00	8	83030713018
12/11/2018	19:30:00	21:30:00	15	86052090714
12/11/2018	16:00:00	17:00:00	11	92050657479
12/11/2018	18:45:00	19:45:00	11	85061849221
12/11/2018	16:00:00	16:45:00	3	98010996356
12/11/2018	19:00:00	19:45:00	16	98061785789
13/11/2018	16:00:00	17:00:00	10	59121254845
13/11/2018	20:00:00	21:15:00	22	78033117532
13/11/2018	16:30:00	19:00:00	14	92110661765
13/11/2018	19:00:00	19:45:00	8	87062086333
13/11/2018	20:30:00	21:15:00	16	80032927955
13/11/2018	20:30:00	21:20:00	19	77102111394
13/11/2018	17:30:00	20:00:00	14	77070796384
13/11/2018	20:00:00	22:00:00	15	83020982950
13/11/2018	19:30:00	21:00:00	6	01271948491
13/11/2018	17:00:00	18:00:00	24	97081619346
13/11/2018	18:45:00	21:15:00	14	94112589931
13/11/2018	19:30:00	20:40:00	23	62011052982
13/11/2018	20:00:00	21:00:00	4	91052873780
13/11/2018	20:00:00	22:30:00	14	70021574202
14/11/2018	19:00:00	21:00:00	15	71070846711
14/11/2018	17:00:00	17:45:00	3	89052322441
14/11/2018	20:00:00	22:00:00	9	79051566610
14/11/2018	20:00:00	20:45:00	13	93030113251
14/11/2018	20:00:00	20:45:00	25	64061372360
14/11/2018	20:00:00	22:00:00	12	94032111339
14/11/2018	18:45:00	19:45:00	10	97080131708
15/11/2018	20:00:00	21:30:00	2	73050978537
15/11/2018	17:00:00	17:45:00	5	91022421942
15/11/2018	20:00:00	21:00:00	21	61120859464
15/11/2018	16:00:00	17:30:00	20	70021574202
15/11/2018	16:30:00	17:45:00	22	74091264258
15/11/2018	16:00:00	17:00:00	21	71070846711
15/11/2018	20:00:00	22:00:00	12	62011052982
15/11/2018	20:00:00	22:00:00	9	01271948491
15/11/2018	18:45:00	20:45:00	15	88032884997
15/11/2018	20:00:00	20:50:00	19	81072675910
15/11/2018	17:00:00	18:10:00	23	98010881962
16/11/2018	20:00:00	21:00:00	11	79041379857
16/11/2018	20:00:00	21:30:00	7	77021449064
16/11/2018	20:30:00	21:30:00	21	68010634532
16/11/2018	17:00:00	17:45:00	13	94110383957
16/11/2018	20:00:00	21:30:00	2	92112377396
16/11/2018	19:30:00	20:30:00	4	90071048687
16/11/2018	18:45:00	20:45:00	12	73042042642
16/11/2018	20:30:00	21:30:00	5	00211486684
16/11/2018	18:45:00	19:30:00	25	95122362499
16/11/2018	17:15:00	18:15:00	11	78102259510
16/11/2018	20:00:00	20:45:00	8	88060633398
17/11/2018	16:00:00	17:00:00	7	82092387166
17/11/2018	20:30:00	21:15:00	8	95013062448
17/11/2018	20:00:00	21:30:00	2	86122554131
17/11/2018	18:00:00	18:45:00	16	82040646116
17/11/2018	17:00:00	18:00:00	24	81061911438
17/11/2018	20:00:00	22:00:00	9	00220396736
17/11/2018	19:00:00	20:30:00	20	92112377396
17/11/2018	19:45:00	21:45:00	9	78012267960
17/11/2018	20:30:00	21:15:00	8	75071778477
18/11/2018	17:00:00	19:30:00	14	85061849221
18/11/2018	16:00:00	17:00:00	26	92052540982
18/11/2018	16:15:00	17:05:00	19	91122080296
18/11/2018	16:00:00	17:00:00	18	96121059001
18/11/2018	20:30:00	21:30:00	21	81123072981
18/11/2018	20:00:00	22:30:00	14	90011047109
18/11/2018	18:45:00	19:30:00	3	61120859464
18/11/2018	18:45:00	20:45:00	15	85081541903
18/11/2018	16:00:00	18:00:00	12	89011284779
18/11/2018	16:00:00	17:15:00	22	90071048687
18/11/2018	20:00:00	20:45:00	16	83041762623
18/11/2018	20:00:00	22:00:00	15	01291479054
18/11/2018	20:30:00	21:15:00	17	87062750948
18/11/2018	19:00:00	21:00:00	15	88032151088
18/11/2018	20:30:00	22:30:00	15	83020982950
19/11/2018	20:30:00	21:45:00	22	85061169747
19/11/2018	19:00:00	21:00:00	9	69120818917
19/11/2018	19:30:00	21:30:00	12	59121254845
19/11/2018	20:30:00	23:00:00	14	83071577958
19/11/2018	19:30:00	20:45:00	22	92041895143
19/11/2018	19:00:00	20:30:00	6	82053154042
19/11/2018	19:00:00	19:50:00	19	94112589931
19/11/2018	09:45:00	11:15:00	6	82092387166
19/11/2018	20:30:00	22:30:00	15	64061372360
19/11/2018	17:00:00	19:00:00	9	96091727423
19/11/2018	20:00:00	20:45:00	8	94082877603
19/11/2018	19:00:00	19:45:00	8	80052785782
19/11/2018	16:00:00	16:45:00	17	86012615683
20/11/2018	18:45:00	19:30:00	16	92010762609
20/11/2018	16:30:00	18:30:00	15	88041490754
20/11/2018	16:30:00	18:00:00	6	83040232798
20/11/2018	16:00:00	16:50:00	19	89011284779
20/11/2018	20:00:00	22:00:00	9	79051566610
21/11/2018	17:15:00	18:15:00	5	82031633910
21/11/2018	17:15:00	18:15:00	21	76082244612
21/11/2018	18:45:00	20:00:00	22	80052785782
21/11/2018	16:00:00	16:45:00	13	84080569574
21/11/2018	19:30:00	20:30:00	4	82092387166
21/11/2018	19:30:00	21:30:00	15	79051566610
21/11/2018	17:00:00	19:30:00	14	92041895143
21/11/2018	20:00:00	20:45:00	3	90071048687
21/11/2018	20:00:00	20:50:00	19	83071577958
21/11/2018	18:00:00	20:00:00	12	00221216048
22/11/2018	20:00:00	20:45:00	3	83071577958
22/11/2018	17:30:00	19:30:00	9	87121110791
22/11/2018	20:00:00	22:00:00	15	79051566610
22/11/2018	18:45:00	19:45:00	24	81061911438
22/11/2018	19:00:00	19:45:00	25	83061750156
22/11/2018	19:30:00	21:00:00	20	98061785789
22/11/2018	16:00:00	16:50:00	19	83030713018
22/11/2018	20:15:00	21:00:00	5	71070846711
22/11/2018	16:00:00	16:45:00	13	68010634532
22/11/2018	18:00:00	20:00:00	15	83020982950
23/11/2018	16:15:00	17:00:00	13	74051070044
23/11/2018	17:15:00	18:00:00	25	90100532222
23/11/2018	17:00:00	18:00:00	21	83070774646
23/11/2018	03:45:00	04:45:00	11	78033117532
23/11/2018	16:00:00	16:45:00	5	88041490754
23/11/2018	18:45:00	20:15:00	20	01271948491
23/11/2018	20:00:00	22:00:00	12	89051965791
23/11/2018	17:00:00	18:00:00	5	85061849221
23/11/2018	20:00:00	22:00:00	15	70021574202
24/11/2018	20:00:00	20:45:00	5	98052514170
24/11/2018	19:30:00	20:30:00	7	81041832832
24/11/2018	16:00:00	17:00:00	18	87042098442
24/11/2018	17:00:00	17:45:00	25	96021654296
24/11/2018	17:00:00	19:00:00	15	81120464998
24/11/2018	20:30:00	21:30:00	10	77070796384
24/11/2018	20:00:00	21:30:00	6	92110661765
24/11/2018	19:30:00	21:00:00	20	84111592168
24/11/2018	19:00:00	21:30:00	14	73033059121
24/11/2018	19:00:00	20:00:00	26	82092143609
25/11/2018	19:30:00	20:15:00	16	87042098442
25/11/2018	16:00:00	17:15:00	22	80032927955
25/11/2018	20:30:00	22:00:00	2	78102259510
25/11/2018	16:00:00	17:00:00	18	81111358204
25/11/2018	20:00:00	21:00:00	24	82040646116
25/11/2018	20:00:00	20:45:00	16	74091264258
25/11/2018	19:45:00	20:30:00	16	98052514170
26/11/2018	17:00:00	19:00:00	15	72092468930
26/11/2018	20:15:00	21:15:00	18	80082936525
26/11/2018	17:00:00	19:00:00	15	86061622153
26/11/2018	16:30:00	17:30:00	18	87052520227
26/11/2018	20:30:00	22:30:00	12	79052162464
26/11/2018	18:45:00	19:30:00	5	65081474702
26/11/2018	19:45:00	21:45:00	9	94100739689
26/11/2018	16:30:00	17:30:00	21	96082456169
26/11/2018	20:30:00	21:15:00	13	61120859464
26/11/2018	18:45:00	19:45:00	21	86012615683
27/11/2018	20:30:00	22:00:00	6	92050657479
27/11/2018	18:45:00	19:30:00	16	88020643885
27/11/2018	17:30:00	19:00:00	6	85080910544
27/11/2018	20:30:00	22:30:00	9	88032884997
27/11/2018	20:30:00	23:00:00	14	82031633910
27/11/2018	20:00:00	20:45:00	5	70021574202
27/11/2018	16:30:00	17:30:00	24	93111321638
27/11/2018	18:00:00	20:30:00	14	79041379857
27/11/2018	20:00:00	22:00:00	15	82040646116
27/11/2018	18:00:00	20:30:00	14	72092076469
27/11/2018	20:00:00	21:00:00	24	81111358204
27/11/2018	19:45:00	20:45:00	26	87121181946
27/11/2018	16:00:00	17:30:00	2	74090680952
28/11/2018	17:15:00	19:15:00	15	87062750948
28/11/2018	19:00:00	20:30:00	7	74051070044
28/11/2018	10:45:00	12:45:00	15	72092468930
28/11/2018	20:00:00	22:00:00	9	83040314845
28/11/2018	20:30:00	22:00:00	2	81030746177
28/11/2018	18:45:00	19:55:00	23	64061372360
28/11/2018	17:00:00	18:30:00	7	80112885740
29/11/2018	16:30:00	18:30:00	12	96091727423
29/11/2018	16:00:00	16:45:00	13	80063050611
29/11/2018	18:45:00	19:55:00	23	79052922062
29/11/2018	20:00:00	21:00:00	4	85040186862
29/11/2018	20:00:00	20:50:00	19	77022270175
29/11/2018	19:00:00	20:00:00	21	80052442601
29/11/2018	20:00:00	21:30:00	20	78033117532
29/11/2018	19:00:00	19:50:00	19	84062618311
29/11/2018	13:45:00	14:30:00	16	64061372360
29/11/2018	17:00:00	19:00:00	9	92010762609
30/11/2018	20:30:00	23:00:00	14	92112377396
30/11/2018	20:00:00	20:45:00	13	70021574202
30/11/2018	20:00:00	21:00:00	21	93102278884
30/11/2018	20:00:00	21:00:00	11	87121110791
30/11/2018	16:00:00	16:30:00	1	82011292429
30/11/2018	20:30:00	23:00:00	14	99121573571
30/11/2018	20:00:00	22:00:00	12	89061122722
01/12/2018	17:00:00	19:30:00	14	59121254845
01/12/2018	17:00:00	17:45:00	3	74060969953
01/12/2018	20:00:00	22:00:00	12	93030113251
01/12/2018	20:30:00	23:00:00	14	81112342280
01/12/2018	17:00:00	18:00:00	26	82092387166
01/12/2018	16:00:00	17:00:00	7	62011052982
01/12/2018	20:00:00	20:45:00	5	87042098442
01/12/2018	19:30:00	20:30:00	24	83061750156
01/12/2018	18:45:00	20:15:00	2	80063050611
01/12/2018	16:00:00	17:30:00	20	79041379857
02/12/2018	20:15:00	21:00:00	14	77021449064
02/12/2018	18:45:00	20:45:00	15	83041762623
02/12/2018	17:15:00	19:15:00	15	91091314554
02/12/2018	20:30:00	21:40:00	23	76071328228
02/12/2018	17:00:00	18:00:00	4	83040314845
02/12/2018	19:30:00	20:30:00	24	83020982950
02/12/2018	17:00:00	18:30:00	20	92090866233
02/12/2018	19:30:00	21:00:00	20	88020643885
02/12/2018	18:45:00	19:30:00	5	87090865078
02/12/2018	19:30:00	21:30:00	12	91103111832
02/12/2018	20:00:00	20:45:00	13	83030713018
02/12/2018	17:00:00	18:00:00	7	89021968180
03/12/2018	17:00:00	18:00:00	14	65081474702
03/12/2018	20:00:00	21:15:00	22	84032612756
03/12/2018	20:30:00	21:40:00	23	73042042642
03/12/2018	20:00:00	21:00:00	26	78012267960
03/12/2018	17:15:00	18:45:00	6	96091727423
03/12/2018	16:00:00	17:00:00	14	86030715967
03/12/2018	18:45:00	20:45:00	15	83122155515
03/12/2018	17:00:00	18:00:00	24	99071947484
03/12/2018	20:00:00	22:00:00	9	80121119944
03/12/2018	20:30:00	22:30:00	14	67101888089
03/12/2018	20:00:00	22:00:00	9	90081986803
16/12/2018	17:15:00	18:00:00	3	00211486684
04/12/2018	18:45:00	19:45:00	10	01301144688
04/12/2018	19:30:00	20:30:00	5	89021968180
04/12/2018	20:00:00	21:00:00	11	74090680952
04/12/2018	16:00:00	17:00:00	10	76071328228
04/12/2018	20:30:00	21:15:00	3	84111592168
05/12/2018	19:30:00	20:30:00	7	80052442601
05/12/2018	18:45:00	19:15:00	1	92121746006
05/12/2018	20:30:00	21:00:00	1	94082877603
05/12/2018	20:00:00	20:45:00	3	96091727423
05/12/2018	19:00:00	20:00:00	10	88020643885
05/12/2018	19:00:00	20:30:00	6	91103111832
05/12/2018	18:45:00	19:30:00	3	74091264258
05/12/2018	17:00:00	18:30:00	6	86030715967
05/12/2018	17:30:00	19:30:00	9	80111769711
05/12/2018	16:15:00	18:45:00	14	00312447739
05/12/2018	20:30:00	21:30:00	4	79052162464
05/12/2018	16:00:00	17:00:00	24	94100739689
06/12/2018	19:00:00	19:50:00	19	96050556875
06/12/2018	17:00:00	19:00:00	9	81030746177
06/12/2018	19:00:00	20:30:00	20	80082936525
06/12/2018	20:30:00	21:30:00	5	74051070044
06/12/2018	16:00:00	17:00:00	7	88041490754
06/12/2018	16:00:00	17:00:00	11	95111093160
06/12/2018	20:00:00	22:00:00	15	91091314554
06/12/2018	19:30:00	20:30:00	7	85061169747
07/12/2018	17:15:00	18:15:00	11	95111093160
07/12/2018	18:45:00	20:45:00	12	98052514170
07/12/2018	19:00:00	19:45:00	8	92101975525
07/12/2018	19:30:00	20:15:00	16	92110661765
07/12/2018	19:00:00	20:15:00	22	84111592168
07/12/2018	16:00:00	17:00:00	24	80112885740
07/12/2018	20:00:00	21:00:00	11	89021968180
07/12/2018	17:00:00	19:00:00	15	66022017983
08/12/2018	20:30:00	21:15:00	13	98052514170
08/12/2018	20:30:00	22:30:00	14	70080914919
08/12/2018	20:00:00	20:45:00	13	01230712857
08/12/2018	20:00:00	20:45:00	8	83122155515
08/12/2018	16:30:00	18:00:00	6	85061849221
08/12/2018	20:00:00	21:30:00	2	97052873850
08/12/2018	17:00:00	19:00:00	9	90050968982
08/12/2018	19:30:00	21:00:00	20	83020982950
08/12/2018	19:00:00	21:00:00	12	86021379938
08/12/2018	19:45:00	20:45:00	26	81112342280
08/12/2018	20:30:00	22:30:00	14	95013062448
08/12/2018	17:00:00	18:00:00	24	95091183893
08/12/2018	16:00:00	17:00:00	18	75040642244
08/12/2018	17:15:00	18:15:00	5	96121059001
08/12/2018	19:30:00	21:00:00	20	69120818917
08/12/2018	16:00:00	16:45:00	17	77070796384
08/12/2018	19:00:00	20:00:00	26	70021574202
28/12/2018	20:00:00	22:00:00	15	00211486684
08/12/2018	19:00:00	20:00:00	7	80052442601
08/12/2018	20:30:00	21:30:00	24	94110383957
08/12/2018	20:30:00	22:30:00	15	77022270175
08/12/2018	17:00:00	17:45:00	17	92041895143
09/12/2018	16:00:00	17:00:00	18	82092143609
09/12/2018	16:00:00	18:00:00	15	84031414595
09/12/2018	20:30:00	22:30:00	15	76012093493
09/12/2018	17:30:00	18:15:00	13	93081880566
09/12/2018	16:15:00	17:15:00	10	98010881962
09/12/2018	20:00:00	21:00:00	26	91050832765
09/12/2018	19:00:00	20:00:00	11	63030872779
09/12/2018	20:30:00	21:45:00	22	83040232798
09/12/2018	20:00:00	21:10:00	23	74051070044
09/12/2018	18:45:00	19:30:00	25	96041655459
09/12/2018	20:00:00	22:30:00	14	74090680952
10/12/2018	16:00:00	18:00:00	9	76071328228
10/12/2018	16:30:00	17:40:00	23	94082877603
10/12/2018	18:45:00	19:45:00	18	93102278884
10/12/2018	20:30:00	21:30:00	18	70021574202
10/12/2018	16:00:00	17:00:00	26	84080419800
10/12/2018	18:45:00	19:30:00	5	81111358204
10/12/2018	18:00:00	19:00:00	18	80121119944
10/12/2018	18:45:00	19:45:00	5	85061169747
29/12/2018	17:30:00	18:40:00	23	00211486684
10/12/2018	16:30:00	17:30:00	24	75040642244
10/12/2018	19:00:00	20:00:00	4	84111592168
10/12/2018	20:00:00	22:00:00	15	76082244612
10/12/2018	19:00:00	19:45:00	13	86061622153
11/12/2018	20:30:00	22:30:00	14	86122554131
11/12/2018	17:00:00	18:00:00	18	72092076469
11/12/2018	19:00:00	20:10:00	23	62011052982
11/12/2018	16:00:00	16:45:00	16	93081880566
11/12/2018	18:45:00	21:15:00	14	91091314554
11/12/2018	16:00:00	18:30:00	14	87121181946
11/12/2018	20:30:00	21:30:00	5	98061785789
11/12/2018	20:00:00	22:00:00	15	92112377396
11/12/2018	20:00:00	22:00:00	12	64061372360
11/12/2018	20:30:00	22:00:00	2	83071577958
11/12/2018	16:00:00	17:00:00	7	89110296013
11/12/2018	20:30:00	21:15:00	3	81120464998
11/12/2018	19:00:00	20:00:00	21	97061261282
11/12/2018	19:00:00	19:50:00	19	96042743290
11/12/2018	17:15:00	19:45:00	14	77102111394
11/12/2018	19:00:00	21:00:00	12	94082877603
11/12/2018	19:00:00	21:30:00	14	88060633398
12/12/2018	17:00:00	18:00:00	7	97052873850
12/12/2018	20:00:00	22:30:00	14	86061622153
12/12/2018	16:30:00	17:40:00	23	96121059001
12/12/2018	19:30:00	21:30:00	15	74090680952
12/12/2018	19:45:00	20:30:00	25	91080777867
12/12/2018	19:00:00	19:45:00	16	89072858597
12/12/2018	16:30:00	17:20:00	19	75071778477
12/12/2018	17:00:00	17:50:00	19	88041490754
12/12/2018	20:00:00	20:30:00	1	87052520227
12/12/2018	20:30:00	22:30:00	14	91091521428
12/12/2018	19:00:00	20:00:00	26	82111668069
13/12/2018	16:00:00	16:45:00	17	91022421942
13/12/2018	16:30:00	17:30:00	24	99121573571
13/12/2018	19:30:00	20:45:00	22	72092076469
13/12/2018	19:00:00	21:00:00	15	75111867316
13/12/2018	20:00:00	21:00:00	7	94110383957
13/12/2018	16:00:00	16:45:00	13	99071947484
13/12/2018	18:45:00	19:45:00	26	82121356705
13/12/2018	16:00:00	16:45:00	16	60042129602
13/12/2018	20:30:00	21:30:00	21	95111093160
13/12/2018	20:00:00	22:00:00	15	86012615683
13/12/2018	20:00:00	21:00:00	4	98061785789
13/12/2018	20:00:00	21:00:00	5	80052785782
13/12/2018	17:00:00	19:00:00	9	84061632305
13/12/2018	16:00:00	17:10:00	23	93081880566
13/12/2018	20:30:00	22:30:00	14	95091183893
13/12/2018	20:15:00	22:15:00	12	95013062448
14/12/2018	17:15:00	18:45:00	6	87121110791
14/12/2018	20:00:00	21:15:00	22	83071577958
14/12/2018	20:00:00	22:30:00	14	99120927319
14/12/2018	20:00:00	21:00:00	7	96081099358
14/12/2018	17:15:00	18:15:00	10	73033059121
14/12/2018	20:00:00	20:45:00	17	80052785782
14/12/2018	18:00:00	18:45:00	5	99121573571
14/12/2018	20:00:00	21:00:00	24	90071048687
14/12/2018	19:30:00	20:30:00	11	81111358204
15/12/2018	20:00:00	21:30:00	6	90011047109
15/12/2018	19:00:00	20:00:00	26	90071262308
15/12/2018	20:00:00	20:45:00	5	84080569574
15/12/2018	20:00:00	21:15:00	22	75071778477
15/12/2018	17:00:00	18:00:00	21	60042129602
15/12/2018	19:00:00	20:00:00	24	82040646116
15/12/2018	20:30:00	22:30:00	9	86021379938
15/12/2018	20:00:00	20:45:00	17	01303192726
15/12/2018	17:00:00	17:45:00	25	83020982950
15/12/2018	16:00:00	18:00:00	15	74060969953
15/12/2018	19:00:00	20:00:00	21	62011052982
16/12/2018	16:00:00	16:45:00	25	80111769711
16/12/2018	20:30:00	22:30:00	9	86030715967
16/12/2018	16:00:00	17:00:00	18	78012267960
16/12/2018	16:00:00	16:45:00	25	72092468930
16/12/2018	20:30:00	21:15:00	25	83040314845
16/12/2018	17:15:00	18:15:00	21	91091521428
16/12/2018	16:00:00	18:00:00	9	96091727423
16/12/2018	19:00:00	21:00:00	12	97081619346
16/12/2018	20:30:00	22:00:00	6	84111592168
16/12/2018	19:00:00	19:45:00	25	83122155515
08/12/2018	19:00:00	21:30:00	14	00220396736
16/12/2018	18:00:00	20:00:00	12	74091264258
10/12/2018	20:00:00	22:00:00	15	00220396736
17/12/2018	20:30:00	21:20:00	19	90120447577
17/12/2018	16:15:00	17:15:00	11	94082877603
17/12/2018	19:00:00	20:30:00	20	95091183893
17/12/2018	19:00:00	20:00:00	26	62011052982
17/12/2018	20:00:00	21:00:00	7	95110862679
17/12/2018	20:00:00	22:00:00	15	79052922062
17/12/2018	20:00:00	21:00:00	21	90011047109
17/12/2018	20:00:00	20:45:00	8	97052873850
17/12/2018	19:30:00	20:15:00	25	85061849221
17/12/2018	18:45:00	20:45:00	9	84061632305
17/12/2018	16:00:00	17:00:00	7	86052090714
18/12/2018	20:00:00	22:00:00	15	80032927955
18/12/2018	11:45:00	14:15:00	14	89051965791
18/12/2018	20:30:00	22:30:00	14	83040314845
18/12/2018	18:45:00	20:45:00	12	75111867316
18/12/2018	16:15:00	17:15:00	24	85040186862
18/12/2018	20:00:00	22:00:00	15	96042743290
18/12/2018	19:00:00	21:30:00	14	97080131708
18/12/2018	20:00:00	21:30:00	20	96081099358
18/12/2018	18:45:00	19:30:00	16	70080914919
19/12/2018	16:00:00	16:45:00	16	00220396736
19/12/2018	20:30:00	22:30:00	15	95110862679
19/12/2018	20:30:00	23:00:00	14	67101888089
19/12/2018	20:30:00	22:30:00	14	88041490754
19/12/2018	19:30:00	20:15:00	13	92121746006
19/12/2018	19:00:00	20:00:00	26	97081619346
19/12/2018	19:00:00	21:00:00	9	89052322441
19/12/2018	20:30:00	21:15:00	25	82040646116
19/12/2018	16:30:00	18:30:00	9	74090680952
19/12/2018	19:00:00	20:00:00	21	89061122722
19/12/2018	17:00:00	18:00:00	5	91052873780
20/12/2018	17:00:00	18:30:00	6	95091183893
20/12/2018	16:00:00	16:50:00	19	93111321638
20/12/2018	20:30:00	23:00:00	14	80111769711
20/12/2018	17:00:00	18:15:00	22	01230712857
20/12/2018	19:00:00	19:50:00	19	89072858597
20/12/2018	20:00:00	21:15:00	22	98052514170
20/12/2018	18:45:00	20:15:00	20	86021379938
20/12/2018	20:00:00	22:00:00	9	92052540982
20/12/2018	20:00:00	21:30:00	6	80032927955
20/12/2018	19:30:00	21:30:00	15	72092468930
20/12/2018	20:00:00	22:00:00	15	73102055173
20/12/2018	20:00:00	21:30:00	2	75111867316
20/12/2018	20:00:00	22:00:00	15	89051965791
20/12/2018	20:00:00	20:45:00	3	85080910544
21/12/2018	16:00:00	17:00:00	26	91091521428
21/12/2018	20:00:00	20:45:00	3	78061949367
21/12/2018	20:30:00	22:00:00	2	88041889574
21/12/2018	17:00:00	18:00:00	7	96091727423
21/12/2018	19:30:00	20:30:00	11	92110661765
21/12/2018	20:30:00	21:30:00	10	67101888089
21/12/2018	19:30:00	20:30:00	21	89021968180
21/12/2018	20:30:00	21:15:00	16	98010996356
21/12/2018	20:30:00	21:15:00	13	01303192726
21/12/2018	20:30:00	22:00:00	7	81061911438
21/12/2018	20:00:00	20:45:00	5	82121356705
21/12/2018	20:00:00	22:00:00	12	71111293212
21/12/2018	20:00:00	21:00:00	4	80112885740
21/12/2018	20:30:00	22:30:00	9	00312447739
21/12/2018	20:30:00	22:30:00	15	91091314554
21/12/2018	16:30:00	18:30:00	12	97052873850
22/12/2018	20:00:00	22:30:00	14	01271948491
29/12/2018	19:00:00	20:15:00	22	00220396736
22/12/2018	20:00:00	21:00:00	4	78061949367
22/12/2018	19:00:00	20:15:00	22	95091183893
22/12/2018	16:00:00	17:00:00	26	85080910544
22/12/2018	16:00:00	18:30:00	14	83070774646
22/12/2018	17:15:00	18:00:00	25	92121746006
22/12/2018	16:00:00	17:30:00	20	94110383957
22/12/2018	20:00:00	22:00:00	15	88081454071
22/12/2018	20:30:00	21:15:00	3	68010634532
22/12/2018	20:30:00	22:30:00	15	81120464998
22/12/2018	20:00:00	21:00:00	21	81041832832
22/12/2018	19:45:00	20:55:00	23	90071262308
23/12/2018	20:00:00	21:30:00	6	68091123462
23/12/2018	20:00:00	21:00:00	18	80112885740
23/12/2018	20:00:00	21:00:00	21	75111867316
23/12/2018	19:00:00	20:00:00	7	60042129602
23/12/2018	16:15:00	18:15:00	9	81072675910
23/12/2018	20:30:00	21:40:00	23	85061849221
23/12/2018	20:00:00	20:45:00	17	59121254845
23/12/2018	20:15:00	22:15:00	15	99121573571
23/12/2018	16:30:00	17:15:00	8	91050832765
23/12/2018	16:15:00	17:15:00	26	83041762623
24/12/2018	16:00:00	17:30:00	6	83030713018
24/12/2018	20:00:00	20:45:00	13	61120859464
24/12/2018	20:30:00	22:30:00	12	73050978537
24/12/2018	18:45:00	19:45:00	11	81030746177
24/12/2018	20:00:00	20:50:00	19	83071577958
24/12/2018	17:15:00	18:05:00	19	99012153756
24/12/2018	16:00:00	18:00:00	12	88032151088
24/12/2018	16:30:00	19:00:00	14	01291479054
24/12/2018	19:30:00	20:30:00	26	73033059121
24/12/2018	06:45:00	07:30:00	8	93111772717
24/12/2018	02:45:00	03:30:00	13	92050657479
24/12/2018	19:45:00	20:45:00	10	91080777867
25/12/2018	17:15:00	18:15:00	5	80032927955
25/12/2018	19:30:00	20:15:00	16	81061911438
25/12/2018	17:15:00	18:00:00	16	81072675910
25/12/2018	16:00:00	16:45:00	5	86030715967
25/12/2018	16:30:00	17:15:00	25	87121181946
25/12/2018	19:00:00	20:00:00	24	64061372360
30/12/2018	20:00:00	22:00:00	15	00220396736
25/12/2018	19:30:00	20:15:00	13	65081474702
25/12/2018	16:00:00	17:00:00	10	92110661765
26/12/2018	17:15:00	19:15:00	15	90071594539
26/12/2018	17:00:00	18:15:00	22	98061785789
26/12/2018	20:15:00	22:15:00	15	86030715967
26/12/2018	20:00:00	20:30:00	1	94100739689
26/12/2018	20:30:00	21:15:00	16	80082936525
26/12/2018	19:30:00	21:00:00	6	89052322441
26/12/2018	20:00:00	22:30:00	14	75040642244
26/12/2018	16:15:00	17:00:00	25	81120464998
26/12/2018	17:15:00	18:15:00	21	89072858597
26/12/2018	20:00:00	22:00:00	15	98010881962
26/12/2018	19:45:00	20:30:00	17	85022769263
03/12/2018	20:00:00	20:45:00	25	00221216048
26/12/2018	16:15:00	17:00:00	16	88060633398
26/12/2018	20:00:00	20:45:00	25	91122080296
26/12/2018	20:00:00	21:00:00	21	01291479054
26/12/2018	17:00:00	17:45:00	13	85061169747
27/12/2018	19:45:00	20:55:00	23	90081986803
27/12/2018	19:30:00	20:15:00	17	80112885740
27/12/2018	17:00:00	18:30:00	6	77021449064
27/12/2018	16:15:00	17:15:00	24	72092468930
27/12/2018	16:00:00	16:45:00	16	99121573571
27/12/2018	17:15:00	19:15:00	15	86061622153
27/12/2018	18:00:00	19:00:00	7	80111769711
27/12/2018	20:30:00	22:00:00	2	71111293212
27/12/2018	16:00:00	16:45:00	13	91052873780
27/12/2018	20:00:00	22:00:00	15	92050657479
27/12/2018	18:45:00	21:15:00	14	83122155515
28/12/2018	20:00:00	22:00:00	12	85022769263
25/12/2018	18:45:00	19:30:00	25	00221216048
28/12/2018	20:30:00	21:30:00	26	90071262308
28/12/2018	19:00:00	21:00:00	9	89051965791
28/12/2018	20:00:00	22:30:00	14	86012615683
28/12/2018	20:30:00	21:30:00	7	90120447577
28/12/2018	20:00:00	22:30:00	14	68010634532
